,ID,ROADID,lat,lon
6528,46553,Q16,25.046318790056485,121.61850076324123
6529,46554,Q16,25.048114752988774,121.619101203612
6530,46555,Q16,25.048066604625067,121.61908788565692
6531,46556,Q16,25.048424521730876,121.61929792021046
6532,46559,Q16,25.048473150986055,121.61930950830332
6533,46560,Q16,25.048667513658447,121.61934936971231
6534,46564,Q16,25.04861850465631,121.61933954250492
6535,46565,Q16,25.048975425901464,121.61940070623024
6536,46566,P07,25.086085598125138,121.4604093621314
6537,46567,Q16,25.04902473513617,121.61940567994942
6538,46570,Q16,25.048771519037825,121.61936864226013
6539,46572,Q10,25.066870176340746,121.64041732440815
6540,46573,Q10,25.066917860297927,121.64043252423157
6541,46574,Q10,25.06696553479361,121.6404477599134
6542,46575,Q10,25.067013237665424,121.64046288806858
6543,46576,Q10,25.06706092161632,121.6404780879285
6544,46577,Q10,25.06715584580029,121.64050922646813
6545,46578,Q10,25.06725105058696,121.64054020190572
6546,46579,Q10,25.06729868049294,121.64055560487292
6547,46580,Q09,25.06503982243127,121.64210899294868
6548,46581,Q12,25.06149739937933,121.6286383625518
6549,46589,Q12,25.061591157471014,121.62877570555841
6550,46591,Q12,25.0617212079587,121.62896123917194
6551,46592,Q12,25.06108843894613,121.62803221995372
6552,46593,Q12,25.061264487590794,121.62846095863829
6553,46594,Q12,25.0612949469361,121.62850451109058
6554,46595,Q12,25.061325659166307,121.62854664277737
6555,46596,Q14,25.059294760080594,121.62483017858531
6556,46597,R48,24.998554242433933,121.4310200308041
6557,46598,Q14,25.05933776391248,121.6248029283005
6558,46599,Q14,25.059585351452466,121.62466274302356
6559,46600,Q14,25.059454853069354,121.6246007541082
6560,46601,Q14,25.05934135889687,121.62469060849058
6561,46602,Q14,25.05929978283197,121.62472040991688
6562,46603,Q14,25.059258206761218,121.62475021132326
6563,46604,Q14,25.059178008065647,121.62481465501827
6564,46605,Q14,25.059087551188213,121.62489486608685
6565,46606,Q14,25.059049676408673,121.62492744647786
6566,46607,Q14,25.059007869976817,121.62496358823424
6567,46608,Q14,25.058970627458947,121.62499706087337
6568,46609,J37,25.073844309563604,121.3613170493796
6569,46610,Q14,25.058932652691286,121.62503218075243
6570,46611,R48,24.99832638479909,121.43088017204916
6571,46612,Q14,25.05889467791556,121.62506730060991
6572,46613,Q12,25.062824738505014,121.6306212338482
6573,46614,Q12,25.063087994086104,121.63101564633196
6574,46615,Q12,25.06272467129359,121.63046023247999
6575,46616,Q12,25.06258196618414,121.63024942619907
6576,46617,Q12,25.062486441731192,121.63024289896114
6577,46618,Q12,25.062457541954217,121.63019273828331
6578,46619,Q12,25.062561678665205,121.63037616402686
6579,46625,H45,25.18074719069932,121.4194594678158
6580,46626,H45,25.180689561906647,121.41950859125208
6581,46627,H45,25.18099228057375,121.41925184678769
6582,46628,KA4,24.983646542430467,121.45068801289922
6583,46630,H45,25.18100670746555,121.41923942733496
6584,46631,H45,25.18083376908081,121.41938652491709
6585,46632,H45,25.180545464984807,121.41963100059976
6586,46633,H45,25.18057425777676,121.41960637228657
6587,46634,H45,25.180473620233254,121.41969271782554
6588,46635,V17,25.073044290886802,121.42885437852631
6589,46636,H37,25.165823587203786,121.4520183170129
6590,46637,H37,25.16577799786979,121.45205035380505
6591,46638,H37,25.165561055427233,121.45208041462645
6592,46639,H37,25.165535347579034,121.45202766280019
6593,46640,H37,25.165509972341965,121.45197514320243
6594,46641,Q13,25.063078439054184,121.62326701208595
6595,46642,Q13,25.063127989901773,121.62326799821986
6596,46643,P07,25.086061609426608,121.46024914444668
6597,46645,Q13,25.06317710298084,121.62327133650886
6598,46646,M13,24.955545864629674,121.3595058764098
6599,46647,M13,24.955572823594714,121.35957937589802
6600,46648,M13,24.95561320130221,121.35968966141209
6601,46649,M13,24.95564016017544,121.35976316097928
6602,46650,M13,24.955633420460586,121.35974478608456
6603,46651,Q13,25.063226001823434,121.62327810368345
6604,46652,Q13,25.06415723067082,121.62410125706913
6605,46653,Q13,25.06414430289816,121.62404862366431
6606,46654,Q13,25.064131375106577,121.6239959902701
6607,46655,Q13,25.063740847443352,121.62338326095673
6608,46656,Q13,25.063687967554216,121.62334401207545
6609,46657,Q13,25.063645761023587,121.62331529765413
6610,46658,Q13,25.0636024793441,121.62328846305334
6611,46659,Q13,25.06353540647665,121.62325309245912
6612,46660,Q13,25.063488936132174,121.6232345415942
6613,46661,Q13,25.062916836150883,121.62317078991435
6614,46662,Q13,25.06485360348373,121.6294291800887
6615,46663,Q13,25.06484446916805,121.62937559669146
6616,46664,Q13,25.064863263663355,121.6294873041886
6617,46665,Q13,25.06490786197937,121.62912941132744
6618,46666,P09,25.0839353838579,121.4719592871047
6619,46667,P09,25.08401714290657,121.47199078794996
6620,46672,P29,25.07376791125316,121.49465806577051
6621,46673,P29,25.07385476870833,121.49475905300665
6622,46674,P29,25.07389701699679,121.49478750714589
6623,46675,P29,25.07427131362932,121.4950959045407
6624,46676,P29,25.073895619337677,121.49464898967008
6625,46677,P09,25.084730206133013,121.47290127513551
6626,46678,P09,25.084716815870088,121.4728509569539
6627,46679,P09,25.08462483977273,121.47289357459873
6628,46680,J37,25.07377125156435,121.36122921445713
6629,46681,M13,24.955653592201585,121.35979996467285
6630,46682,M13,24.955646852491327,121.35978158977409
6631,46683,M13,24.955673811318622,121.3598550893808
6632,46684,M13,24.95566707161525,121.3598367144762
6633,46685,M13,24.95546005129876,121.35926835556288
6634,46686,M13,24.95547175503285,121.3593037161009
6635,46687,M13,24.95575828495266,121.3597742185868
6636,46688,P97,25.060459605332657,121.48761944700635
6637,46689,P57,25.089559690482268,121.488962931931
6638,46691,M13,24.95576503343369,121.35979258962841
6639,46692,M13,24.95577178191242,121.35981096067198
6640,46693,P57,25.089542657364017,121.48874588497964
6641,46694,M13,24.955744787983715,121.35973747650962
6642,46695,P57,25.089552966451894,121.4888541404461
6643,46696,P57,25.08954767230199,121.4887998011045
6644,46697,P57,25.08956425309769,121.48908057911464
6645,46698,P57,25.089117258783478,121.48699871492408
6646,46699,P57,25.089388366249853,121.48698946616956
6647,46700,P90,25.065707176098517,121.49039466078594
6648,46701,P90,25.065663489230356,121.4904925766231
